"","HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","Lat","Lon","NumValue"
"1683","Measles","All cases","Number of deaths","N",2016,"LV","Latvia",56.8523539,21.9054152,"0"
"1684","Measles","All cases","Number of deaths","N",2016,"MT","Malta",35.935038,14.2135383,"0"
"1685","Measles","All cases","Number of deaths","N",2016,"NL","Netherlands",52.1835446,2.6402164,"0"
"1686","Measles","All cases","Number of deaths","N",2016,"NO","Norway",63.0622908,-2.8732225,"0"
"1687","Measles","All cases","Number of deaths","N",2016,"PL","Poland",51.8354408,13.8542533,"0"
"1688","Measles","All cases","Number of deaths","N",2016,"PT","Portugal",35.5226149,-29.4418798,"0"
"1689","Measles","All cases","Number of deaths","N",2016,"RO","Romania",45.8199508,19.7359343,"12"
"1690","Measles","All cases","Number of deaths","N",2016,"SE","Sweden",60.4293287,-3.2645052,"0"
"1691","Measles","All cases","Number of deaths","N",2016,"SI","Slovenia",46.1414895,13.6668529,"0"
"1692","Measles","All cases","Number of deaths","N",2016,"SK","Slovakia",48.6423179,17.0599442,"0"
"1693","Measles","All cases","Number of deaths","N",2016,"UK","United Kingdom",54.0895811,-15.0113976,"1"
"1694","Measles","All cases","Number of deaths","N",2017,"AT","Austria",47.6661908,10.7060663,"0"
"1695","Measles","All cases","Number of deaths","N",2017,"BE","Belgium",50.493573,3.1470018,"0"
"1696","Measles","All cases","Number of deaths","N",2017,"BG","Bulgaria",42.6950461,22.90301,"1"
"1697","Measles","All cases","Number of deaths","N",2017,"CY","Cyprus",35.1670131,32.7657497,"0"
"1698","Measles","All cases","Number of deaths","N",2017,"CZ","Czechia",49.7737786,12.8354699,"0"
"1699","Measles","All cases","Number of deaths","N",2017,"DE","Germany",51.0567272,5.1734704,"1"
"1700","Measles","All cases","Number of deaths","N",2017,"DK","Denmark",56.201989,8.9038344,"0"
"1701","Measles","All cases","Number of deaths","N",2017,"EE","Estonia",58.6436119,22.2937524,"0"
"1702","Measles","All cases","Number of deaths","N",2017,"EL","Greece",38.027144,19.0352981,"2"
"1703","Measles","All cases","Number of deaths","N",2017,"ES","Spain",35.3248265,-17.5870176,"0"
"1704","Measles","All cases","Number of deaths","N",2017,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"35"
"1705","Measles","All cases","Number of deaths","N",2017,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"35"
"1706","Measles","All cases","Number of deaths","N",2017,"FI","Finland",64.4093773,15.3793338,"NA"
"1707","Measles","All cases","Number of deaths","N",2017,"FR","France",45.6203343,-7.9821305,"1"
"1708","Measles","All cases","Number of deaths","N",2017,"HR","Croatia",44.4163476,13.7660704,"0"
"1709","Measles","All cases","Number of deaths","N",2017,"HU","Hungary",47.130825,16.8652846,"0"
"1710","Measles","All cases","Number of deaths","N",2017,"IE","Ireland",53.2667296,-13.4969127,"0"
"1711","Measles","All cases","Number of deaths","N",2017,"IS","Iceland",64.7707364,-24.5196408,"0"
"1712","Measles","All cases","Number of deaths","N",2017,"IT","Italy",40.8030637,2.118703,"5"
"1713","Measles","All cases","Number of deaths","N",2017,"LT","Lithuania",55.1450555,21.2444669,"0"
"1714","Measles","All cases","Number of deaths","N",2017,"LU","Luxembourg",49.8134791,5.4739377,"0"
"1715","Measles","All cases","Number of deaths","N",2017,"LV","Latvia",56.8523539,21.9054152,"0"
"1716","Measles","All cases","Number of deaths","N",2017,"MT","Malta",35.935038,14.2135383,"0"
"1717","Measles","All cases","Number of deaths","N",2017,"NL","Netherlands",52.1835446,2.6402164,"0"
"1718","Measles","All cases","Number of deaths","N",2017,"NO","Norway",63.0622908,-2.8732225,"0"
"1719","Measles","All cases","Number of deaths","N",2017,"PL","Poland",51.8354408,13.8542533,"0"
"1720","Measles","All cases","Number of deaths","N",2017,"PT","Portugal",35.5226149,-29.4418798,"1"
"1721","Measles","All cases","Number of deaths","N",2017,"RO","Romania",45.8199508,19.7359343,"24"
"1722","Measles","All cases","Number of deaths","N",2017,"SE","Sweden",60.4293287,-3.2645052,"0"
"1723","Measles","All cases","Number of deaths","N",2017,"SI","Slovenia",46.1414895,13.6668529,"0"
"1724","Measles","All cases","Number of deaths","N",2017,"SK","Slovakia",48.6423179,17.0599442,"0"
"1725","Measles","All cases","Number of deaths","N",2017,"UK","United Kingdom",54.0895811,-15.0113976,"0"
"1726","Measles","All cases","Number of deaths","N",2018,"AT","Austria",47.6661908,10.7060663,"0"
"1727","Measles","All cases","Number of deaths","N",2018,"BE","Belgium",50.493573,3.1470018,"0"
"1728","Measles","All cases","Number of deaths","N",2018,"BG","Bulgaria",42.6950461,22.90301,"0"
"1729","Measles","All cases","Number of deaths","N",2018,"CY","Cyprus",35.1670131,32.7657497,"0"
"1730","Measles","All cases","Number of deaths","N",2018,"CZ","Czechia",49.7737786,12.8354699,"0"
"1731","Measles","All cases","Number of deaths","N",2018,"DE","Germany",51.0567272,5.1734704,"0"
"1732","Measles","All cases","Number of deaths","N",2018,"DK","Denmark",56.201989,8.9038344,"0"
"1733","Measles","All cases","Number of deaths","N",2018,"EE","Estonia",58.6436119,22.2937524,"0"
"1734","Measles","All cases","Number of deaths","N",2018,"EL","Greece",38.027144,19.0352981,"2"
"1735","Measles","All cases","Number of deaths","N",2018,"ES","Spain",35.3248265,-17.5870176,"0"
"1736","Measles","All cases","Number of deaths","N",2018,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"37"
"1737","Measles","All cases","Number of deaths","N",2018,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"37"
"1738","Measles","All cases","Number of deaths","N",2018,"FI","Finland",64.4093773,15.3793338,"NA"
"1739","Measles","All cases","Number of deaths","N",2018,"FR","France",45.6203343,-7.9821305,"4"
"1740","Measles","All cases","Number of deaths","N",2018,"HR","Croatia",44.4163476,13.7660704,"0"
"1741","Measles","All cases","Number of deaths","N",2018,"HU","Hungary",47.130825,16.8652846,"0"
"1742","Measles","All cases","Number of deaths","N",2018,"IE","Ireland",53.2667296,-13.4969127,"0"
"1743","Measles","All cases","Number of deaths","N",2018,"IS","Iceland",64.7707364,-24.5196408,"0"
"1744","Measles","All cases","Number of deaths","N",2018,"IT","Italy",40.8030637,2.118703,"9"
"1745","Measles","All cases","Number of deaths","N",2018,"LT","Lithuania",55.1450555,21.2444669,"0"
"1746","Measles","All cases","Number of deaths","N",2018,"LU","Luxembourg",49.8134791,5.4739377,"0"
"1747","Measles","All cases","Number of deaths","N",2018,"LV","Latvia",56.8523539,21.9054152,"0"
"1748","Measles","All cases","Number of deaths","N",2018,"MT","Malta",35.935038,14.2135383,"0"
"1749","Measles","All cases","Number of deaths","N",2018,"NL","Netherlands",52.1835446,2.6402164,"0"
"1750","Measles","All cases","Number of deaths","N",2018,"NO","Norway",63.0622908,-2.8732225,"0"
"1751","Measles","All cases","Number of deaths","N",2018,"PL","Poland",51.8354408,13.8542533,"0"
"1752","Measles","All cases","Number of deaths","N",2018,"PT","Portugal",35.5226149,-29.4418798,"0"
"1753","Measles","All cases","Number of deaths","N",2018,"RO","Romania",45.8199508,19.7359343,"22"
"1754","Measles","All cases","Number of deaths","N",2018,"SE","Sweden",60.4293287,-3.2645052,"0"
"1755","Measles","All cases","Number of deaths","N",2018,"SI","Slovenia",46.1414895,13.6668529,"0"
"1756","Measles","All cases","Number of deaths","N",2018,"SK","Slovakia",48.6423179,17.0599442,"0"
"1757","Measles","All cases","Number of deaths","N",2018,"UK","United Kingdom",54.0895811,-15.0113976,"0"
"1758","Measles","All cases","Number of deaths","N",2019,"AT","Austria",47.6661908,10.7060663,"0"
"1759","Measles","All cases","Number of deaths","N",2019,"BE","Belgium",50.493573,3.1470018,"0"
"1760","Measles","All cases","Number of deaths","N",2019,"BG","Bulgaria",42.6950461,22.90301,"0"
"1761","Measles","All cases","Number of deaths","N",2019,"CY","Cyprus",35.1670131,32.7657497,"0"
"1762","Measles","All cases","Number of deaths","N",2019,"CZ","Czechia",49.7737786,12.8354699,"0"
"1763","Measles","All cases","Number of deaths","N",2019,"DE","Germany",51.0567272,5.1734704,"1"
"1764","Measles","All cases","Number of deaths","N",2019,"DK","Denmark",56.201989,8.9038344,"0"
"1765","Measles","All cases","Number of deaths","N",2019,"EE","Estonia",58.6436119,22.2937524,"0"
"1766","Measles","All cases","Number of deaths","N",2019,"EL","Greece",38.027144,19.0352981,"0"
"1767","Measles","All cases","Number of deaths","N",2019,"ES","Spain",35.3248265,-17.5870176,"0"
"1768","Measles","All cases","Number of deaths","N",2019,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"10"
"1769","Measles","All cases","Number of deaths","N",2019,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"11"
"1770","Measles","All cases","Number of deaths","N",2019,"FI","Finland",64.4093773,15.3793338,"NA"
"1771","Measles","All cases","Number of deaths","N",2019,"FR","France",45.6203343,-7.9821305,"2"
"1772","Measles","All cases","Number of deaths","N",2019,"HR","Croatia",44.4163476,13.7660704,"0"
"1773","Measles","All cases","Number of deaths","N",2019,"HU","Hungary",47.130825,16.8652846,"1"
"1774","Measles","All cases","Number of deaths","N",2019,"IE","Ireland",53.2667296,-13.4969127,"0"
"1775","Measles","All cases","Number of deaths","N",2019,"IS","Iceland",64.7707364,-24.5196408,"0"
"1776","Measles","All cases","Number of deaths","N",2019,"IT","Italy",40.8030637,2.118703,"1"
"1777","Measles","All cases","Number of deaths","N",2019,"LT","Lithuania",55.1450555,21.2444669,"0"
"1778","Measles","All cases","Number of deaths","N",2019,"LU","Luxembourg",49.8134791,5.4739377,"0"
"1779","Measles","All cases","Number of deaths","N",2019,"LV","Latvia",56.8523539,21.9054152,"0"
"1780","Measles","All cases","Number of deaths","N",2019,"MT","Malta",35.935038,14.2135383,"0"
"1781","Measles","All cases","Number of deaths","N",2019,"NL","Netherlands",52.1835446,2.6402164,"0"
"1782","Measles","All cases","Number of deaths","N",2019,"NO","Norway",63.0622908,-2.8732225,"0"
"1783","Measles","All cases","Number of deaths","N",2019,"PL","Poland",51.8354408,13.8542533,"0"
"1784","Measles","All cases","Number of deaths","N",2019,"PT","Portugal",35.5226149,-29.4418798,"0"
"1785","Measles","All cases","Number of deaths","N",2019,"RO","Romania",45.8199508,19.7359343,"5"
"1786","Measles","All cases","Number of deaths","N",2019,"SE","Sweden",60.4293287,-3.2645052,"0"
"1787","Measles","All cases","Number of deaths","N",2019,"SI","Slovenia",46.1414895,13.6668529,"0"
"1788","Measles","All cases","Number of deaths","N",2019,"SK","Slovakia",48.6423179,17.0599442,"0"
"1789","Measles","All cases","Number of deaths","N",2019,"UK","United Kingdom",54.0895811,-15.0113976,"1"
"1790","Measles","All cases","Number of deaths","N",2020,"AT","Austria",47.6661908,10.7060663,"0"
"1791","Measles","All cases","Number of deaths","N",2020,"BE","Belgium",50.493573,3.1470018,"0"
"1792","Measles","All cases","Number of deaths","N",2020,"BG","Bulgaria",42.6950461,22.90301,"2"
"1793","Measles","All cases","Number of deaths","N",2020,"CY","Cyprus",35.1670131,32.7657497,"0"
"1794","Measles","All cases","Number of deaths","N",2020,"CZ","Czechia",49.7737786,12.8354699,"0"
"1795","Measles","All cases","Number of deaths","N",2020,"DE","Germany",51.0567272,5.1734704,"0"
"1796","Measles","All cases","Number of deaths","N",2020,"DK","Denmark",56.201989,8.9038344,"0"
"1797","Measles","All cases","Number of deaths","N",2020,"EE","Estonia",58.6436119,22.2937524,"0"
"1798","Measles","All cases","Number of deaths","N",2020,"EL","Greece",38.027144,19.0352981,"0"
"1799","Measles","All cases","Number of deaths","N",2020,"ES","Spain",35.3248265,-17.5870176,"0"
"1800","Measles","All cases","Number of deaths","N",2020,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"2"
"1801","Measles","All cases","Number of deaths","N",2020,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"2"
"1802","Measles","All cases","Number of deaths","N",2020,"FI","Finland",64.4093773,15.3793338,"NA"
"1803","Measles","All cases","Number of deaths","N",2020,"FR","France",45.6203343,-7.9821305,"0"
"1804","Measles","All cases","Number of deaths","N",2020,"HR","Croatia",44.4163476,13.7660704,"0"
"1805","Measles","All cases","Number of deaths","N",2020,"HU","Hungary",47.130825,16.8652846,"0"
"1806","Measles","All cases","Number of deaths","N",2020,"IE","Ireland",53.2667296,-13.4969127,"0"
"1807","Measles","All cases","Number of deaths","N",2020,"IS","Iceland",64.7707364,-24.5196408,"0"
"1808","Measles","All cases","Number of deaths","N",2020,"IT","Italy",40.8030637,2.118703,"0"
"1809","Measles","All cases","Number of deaths","N",2020,"LT","Lithuania",55.1450555,21.2444669,"0"
"1810","Measles","All cases","Number of deaths","N",2020,"LU","Luxembourg",49.8134791,5.4739377,"0"
"1811","Measles","All cases","Number of deaths","N",2020,"LV","Latvia",56.8523539,21.9054152,"0"
"1812","Measles","All cases","Number of deaths","N",2020,"MT","Malta",35.935038,14.2135383,"0"
"1813","Measles","All cases","Number of deaths","N",2020,"NL","Netherlands",52.1835446,2.6402164,"0"
"1814","Measles","All cases","Number of deaths","N",2020,"NO","Norway",63.0622908,-2.8732225,"0"
"1815","Measles","All cases","Number of deaths","N",2020,"PL","Poland",51.8354408,13.8542533,"0"
"1816","Measles","All cases","Number of deaths","N",2020,"PT","Portugal",35.5226149,-29.4418798,"0"
"1817","Measles","All cases","Number of deaths","N",2020,"RO","Romania",45.8199508,19.7359343,"0"
"1818","Measles","All cases","Number of deaths","N",2020,"SE","Sweden",60.4293287,-3.2645052,"0"
"1819","Measles","All cases","Number of deaths","N",2020,"SI","Slovenia",46.1414895,13.6668529,"0"
"1820","Measles","All cases","Number of deaths","N",2020,"SK","Slovakia",48.6423179,17.0599442,"0"
"1821","Measles","All cases","Number of deaths","N",2020,"UK","United Kingdom",54.0895811,-15.0113976,"0"
"1822","Measles","All cases","Number of deaths","N",2021,"AT","Austria",47.6661908,10.7060663,"0"
"1823","Measles","All cases","Number of deaths","N",2021,"BE","Belgium",50.493573,3.1470018,"0"
"1824","Measles","All cases","Number of deaths","N",2021,"BG","Bulgaria",42.6950461,22.90301,"0"
"1825","Measles","All cases","Number of deaths","N",2021,"CY","Cyprus",35.1670131,32.7657497,"0"
"1826","Measles","All cases","Number of deaths","N",2021,"CZ","Czechia",49.7737786,12.8354699,"0"
"1827","Measles","All cases","Number of deaths","N",2021,"DE","Germany",51.0567272,5.1734704,"0"
"1828","Measles","All cases","Number of deaths","N",2021,"DK","Denmark",56.201989,8.9038344,"0"
"1829","Measles","All cases","Number of deaths","N",2021,"EE","Estonia",58.6436119,22.2937524,"0"
"1830","Measles","All cases","Number of deaths","N",2021,"EL","Greece",38.027144,19.0352981,"0"
"1831","Measles","All cases","Number of deaths","N",2021,"ES","Spain",35.3248265,-17.5870176,"0"
"1832","Measles","All cases","Number of deaths","N",2021,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"0"
"1833","Measles","All cases","Number of deaths","N",2021,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"0"
"1834","Measles","All cases","Number of deaths","N",2021,"FI","Finland",64.4093773,15.3793338,"NA"
"1835","Measles","All cases","Number of deaths","N",2021,"FR","France",45.6203343,-7.9821305,"0"
"1836","Measles","All cases","Number of deaths","N",2021,"HR","Croatia",44.4163476,13.7660704,"0"
"1837","Measles","All cases","Number of deaths","N",2021,"HU","Hungary",47.130825,16.8652846,"0"
"1838","Measles","All cases","Number of deaths","N",2021,"IE","Ireland",53.2667296,-13.4969127,"0"
"1839","Measles","All cases","Number of deaths","N",2021,"IS","Iceland",64.7707364,-24.5196408,"0"
"1840","Measles","All cases","Number of deaths","N",2021,"IT","Italy",40.8030637,2.118703,"0"
"1841","Measles","All cases","Number of deaths","N",2021,"LT","Lithuania",55.1450555,21.2444669,"0"
"1842","Measles","All cases","Number of deaths","N",2021,"LU","Luxembourg",49.8134791,5.4739377,"0"
"1843","Measles","All cases","Number of deaths","N",2021,"LV","Latvia",56.8523539,21.9054152,"0"
"1844","Measles","All cases","Number of deaths","N",2021,"MT","Malta",35.935038,14.2135383,"0"
"1845","Measles","All cases","Number of deaths","N",2021,"NL","Netherlands",52.1835446,2.6402164,"0"
"1846","Measles","All cases","Number of deaths","N",2021,"NO","Norway",63.0622908,-2.8732225,"0"
"1847","Measles","All cases","Number of deaths","N",2021,"PL","Poland",51.8354408,13.8542533,"0"
"1848","Measles","All cases","Number of deaths","N",2021,"PT","Portugal",35.5226149,-29.4418798,"0"
"1849","Measles","All cases","Number of deaths","N",2021,"RO","Romania",45.8199508,19.7359343,"0"
"1850","Measles","All cases","Number of deaths","N",2021,"SE","Sweden",60.4293287,-3.2645052,"0"
"1851","Measles","All cases","Number of deaths","N",2021,"SI","Slovenia",46.1414895,13.6668529,"0"
"1852","Measles","All cases","Number of deaths","N",2021,"SK","Slovakia",48.6423179,17.0599442,"0"
"1853","Measles","All cases","Number of deaths","N",2022,"AT","Austria",47.6661908,10.7060663,"0"
"1854","Measles","All cases","Number of deaths","N",2022,"BE","Belgium",50.493573,3.1470018,"0"
"1855","Measles","All cases","Number of deaths","N",2022,"BG","Bulgaria",42.6950461,22.90301,"0"
"1856","Measles","All cases","Number of deaths","N",2022,"CY","Cyprus",35.1670131,32.7657497,"0"
"1857","Measles","All cases","Number of deaths","N",2022,"CZ","Czechia",49.7737786,12.8354699,"0"
"1858","Measles","All cases","Number of deaths","N",2022,"DE","Germany",51.0567272,5.1734704,"0"
"1859","Measles","All cases","Number of deaths","N",2022,"DK","Denmark",56.201989,8.9038344,"0"
"1860","Measles","All cases","Number of deaths","N",2022,"EE","Estonia",58.6436119,22.2937524,"0"
"1861","Measles","All cases","Number of deaths","N",2022,"EL","Greece",38.027144,19.0352981,"0"
"1862","Measles","All cases","Number of deaths","N",2022,"ES","Spain",35.3248265,-17.5870176,"0"
"1863","Measles","All cases","Number of deaths","N",2022,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"0"
"1864","Measles","All cases","Number of deaths","N",2022,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"0"
"1865","Measles","All cases","Number of deaths","N",2022,"FI","Finland",64.4093773,15.3793338,"NA"
"1866","Measles","All cases","Number of deaths","N",2022,"FR","France",45.6203343,-7.9821305,"0"
"1867","Measles","All cases","Number of deaths","N",2022,"HR","Croatia",44.4163476,13.7660704,"0"
"1868","Measles","All cases","Number of deaths","N",2022,"HU","Hungary",47.130825,16.8652846,"0"
"1869","Measles","All cases","Number of deaths","N",2022,"IE","Ireland",53.2667296,-13.4969127,"0"
"1870","Measles","All cases","Number of deaths","N",2022,"IS","Iceland",64.7707364,-24.5196408,"0"
"1871","Measles","All cases","Number of deaths","N",2022,"IT","Italy",40.8030637,2.118703,"0"
"1872","Measles","All cases","Number of deaths","N",2022,"LI","Liechtenstein",47.1593002,9.3888262,"0"
"1873","Measles","All cases","Number of deaths","N",2022,"LT","Lithuania",55.1450555,21.2444669,"0"
"1874","Measles","All cases","Number of deaths","N",2022,"LU","Luxembourg",49.8134791,5.4739377,"0"
"1875","Measles","All cases","Number of deaths","N",2022,"LV","Latvia",56.8523539,21.9054152,"0"
"1876","Measles","All cases","Number of deaths","N",2022,"MT","Malta",35.935038,14.2135383,"0"
"1877","Measles","All cases","Number of deaths","N",2022,"NL","Netherlands",52.1835446,2.6402164,"0"
"1878","Measles","All cases","Number of deaths","N",2022,"NO","Norway",63.0622908,-2.8732225,"NA"
"1879","Measles","All cases","Number of deaths","N",2022,"PL","Poland",51.8354408,13.8542533,"0"
"1880","Measles","All cases","Number of deaths","N",2022,"PT","Portugal",35.5226149,-29.4418798,"0"
"1881","Measles","All cases","Number of deaths","N",2022,"RO","Romania",45.8199508,19.7359343,"0"
"1882","Measles","All cases","Number of deaths","N",2022,"SE","Sweden",60.4293287,-3.2645052,"0"
"1883","Measles","All cases","Number of deaths","N",2022,"SI","Slovenia",46.1414895,13.6668529,"0"
"1884","Measles","All cases","Number of deaths","N",2022,"SK","Slovakia",48.6423179,17.0599442,"0"
"1885","Measles","All cases","Number of deaths","N",2023,"AT","Austria",47.6661908,10.7060663,"0"
"1886","Measles","All cases","Number of deaths","N",2023,"BE","Belgium",50.493573,3.1470018,"0"
"1887","Measles","All cases","Number of deaths","N",2023,"BG","Bulgaria",42.6950461,22.90301,"0"
"1888","Measles","All cases","Number of deaths","N",2023,"CY","Cyprus",35.1670131,32.7657497,"0"
"1889","Measles","All cases","Number of deaths","N",2023,"CZ","Czechia",49.7737786,12.8354699,"0"
"1890","Measles","All cases","Number of deaths","N",2023,"DE","Germany",51.0567272,5.1734704,"0"
"1891","Measles","All cases","Number of deaths","N",2023,"DK","Denmark",56.201989,8.9038344,"0"
"1892","Measles","All cases","Number of deaths","N",2023,"EE","Estonia",58.6436119,22.2937524,"0"
"1893","Measles","All cases","Number of deaths","N",2023,"EL","Greece",38.027144,19.0352981,"0"
"1894","Measles","All cases","Number of deaths","N",2023,"ES","Spain",35.3248265,-17.5870176,"0"
"1895","Measles","All cases","Number of deaths","N",2023,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"0"
"1896","Measles","All cases","Number of deaths","N",2023,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"0"
"1897","Measles","All cases","Number of deaths","N",2023,"FI","Finland",64.4093773,15.3793338,"NA"
"1898","Measles","All cases","Number of deaths","N",2023,"FR","France",45.6203343,-7.9821305,"0"
"1899","Measles","All cases","Number of deaths","N",2023,"HR","Croatia",44.4163476,13.7660704,"0"
"1900","Measles","All cases","Number of deaths","N",2023,"HU","Hungary",47.130825,16.8652846,"0"
"1901","Measles","All cases","Number of deaths","N",2023,"IE","Ireland",53.2667296,-13.4969127,"0"
"1902","Measles","All cases","Number of deaths","N",2023,"IS","Iceland",64.7707364,-24.5196408,"0"
"1903","Measles","All cases","Number of deaths","N",2023,"IT","Italy",40.8030637,2.118703,"0"
"1904","Measles","All cases","Number of deaths","N",2023,"LI","Liechtenstein",47.1593002,9.3888262,"0"
"1905","Measles","All cases","Number of deaths","N",2023,"LT","Lithuania",55.1450555,21.2444669,"0"
"1906","Measles","All cases","Number of deaths","N",2023,"LU","Luxembourg",49.8134791,5.4739377,"0"
"1907","Measles","All cases","Number of deaths","N",2023,"LV","Latvia",56.8523539,21.9054152,"0"
"1908","Measles","All cases","Number of deaths","N",2023,"MT","Malta",35.935038,14.2135383,"0"
"1909","Measles","All cases","Number of deaths","N",2023,"NL","Netherlands",52.1835446,2.6402164,"0"
"1910","Measles","All cases","Number of deaths","N",2023,"NO","Norway",63.0622908,-2.8732225,"NA"
"1911","Measles","All cases","Number of deaths","N",2023,"PL","Poland",51.8354408,13.8542533,"0"
"1912","Measles","All cases","Number of deaths","N",2023,"PT","Portugal",35.5226149,-29.4418798,"NA"
"1913","Measles","All cases","Number of deaths","N",2023,"RO","Romania",45.8199508,19.7359343,"0"
"1914","Measles","All cases","Number of deaths","N",2023,"SE","Sweden",60.4293287,-3.2645052,"0"
"1915","Measles","All cases","Number of deaths","N",2023,"SI","Slovenia",46.1414895,13.6668529,"0"
"1916","Measles","All cases","Number of deaths","N",2023,"SK","Slovakia",48.6423179,17.0599442,"0"
"1917","Measles","All cases","Reported confirmed cases","N",1999,"AT","Austria",47.6661908,10.7060663,"NA"
"1918","Measles","All cases","Reported confirmed cases","N",1999,"DK","Denmark",56.201989,8.9038344,"3"
"1919","Measles","All cases","Reported confirmed cases","N",1999,"EL","Greece",38.027144,19.0352981,"NA"
"1920","Measles","All cases","Reported confirmed cases","N",1999,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"2914"
"1921","Measles","All cases","Reported confirmed cases","N",1999,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"3008"
"1922","Measles","All cases","Reported confirmed cases","N",1999,"FI","Finland",64.4093773,15.3793338,"0"
"1923","Measles","All cases","Reported confirmed cases","N",1999,"IE","Ireland",53.2667296,-13.4969127,"NA"
"1924","Measles","All cases","Reported confirmed cases","N",1999,"IT","Italy",40.8030637,2.118703,"2908"
"1925","Measles","All cases","Reported confirmed cases","N",1999,"NL","Netherlands",52.1835446,2.6402164,"NA"
"1926","Measles","All cases","Reported confirmed cases","N",1999,"NO","Norway",63.0622908,-2.8732225,"3"
"1927","Measles","All cases","Reported confirmed cases","N",1999,"SE","Sweden",60.4293287,-3.2645052,"NA"
"1928","Measles","All cases","Reported confirmed cases","N",1999,"UK","United Kingdom",54.0895811,-15.0113976,"94"
"1929","Measles","All cases","Reported confirmed cases","N",2000,"DK","Denmark",56.201989,8.9038344,"7"
"1930","Measles","All cases","Reported confirmed cases","N",2000,"EL","Greece",38.027144,19.0352981,"0"
"1931","Measles","All cases","Reported confirmed cases","N",2000,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"1444"
"1932","Measles","All cases","Reported confirmed cases","N",2000,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"1553"
"1933","Measles","All cases","Reported confirmed cases","N",2000,"FI","Finland",64.4093773,15.3793338,"2"
"1934","Measles","All cases","Reported confirmed cases","N",2000,"IE","Ireland",53.2667296,-13.4969127,"NA"
"1935","Measles","All cases","Reported confirmed cases","N",2000,"IT","Italy",40.8030637,2.118703,"1435"
"1936","Measles","All cases","Reported confirmed cases","N",2000,"NL","Netherlands",52.1835446,2.6402164,"NA"
"1937","Measles","All cases","Reported confirmed cases","N",2000,"NO","Norway",63.0622908,-2.8732225,"0"
"1938","Measles","All cases","Reported confirmed cases","N",2000,"PT","Portugal",35.5226149,-29.4418798,"0"
"1939","Measles","All cases","Reported confirmed cases","N",2000,"SE","Sweden",60.4293287,-3.2645052,"NA"
"1940","Measles","All cases","Reported confirmed cases","N",2000,"UK","United Kingdom",54.0895811,-15.0113976,"109"
"1941","Measles","All cases","Reported confirmed cases","N",2001,"DE","Germany",51.0567272,5.1734704,"2067"
"1942","Measles","All cases","Reported confirmed cases","N",2001,"DK","Denmark",56.201989,8.9038344,"9"
"1943","Measles","All cases","Reported confirmed cases","N",2001,"EL","Greece",38.027144,19.0352981,"0"
"1944","Measles","All cases","Reported confirmed cases","N",2001,"ES","Spain",35.3248265,-17.5870176,"31"
"1945","Measles","All cases","Reported confirmed cases","N",2001,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"2947"
"1946","Measles","All cases","Reported confirmed cases","N",2001,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"3019"
"1947","Measles","All cases","Reported confirmed cases","N",2001,"FI","Finland",64.4093773,15.3793338,"1"
"1948","Measles","All cases","Reported confirmed cases","N",2001,"IE","Ireland",53.2667296,-13.4969127,"NA"
"1949","Measles","All cases","Reported confirmed cases","N",2001,"IT","Italy",40.8030637,2.118703,"826"
"1950","Measles","All cases","Reported confirmed cases","N",2001,"LU","Luxembourg",49.8134791,5.4739377,"0"
"1951","Measles","All cases","Reported confirmed cases","N",2001,"MT","Malta",35.935038,14.2135383,"1"
"1952","Measles","All cases","Reported confirmed cases","N",2001,"NL","Netherlands",52.1835446,2.6402164,"4"
"1953","Measles","All cases","Reported confirmed cases","N",2001,"NO","Norway",63.0622908,-2.8732225,"4"
"1954","Measles","All cases","Reported confirmed cases","N",2001,"PT","Portugal",35.5226149,-29.4418798,"0"
"1955","Measles","All cases","Reported confirmed cases","N",2001,"SE","Sweden",60.4293287,-3.2645052,"4"
"1956","Measles","All cases","Reported confirmed cases","N",2001,"UK","United Kingdom",54.0895811,-15.0113976,"72"
"1957","Measles","All cases","Reported confirmed cases","N",2002,"AT","Austria",47.6661908,10.7060663,"NA"
"1958","Measles","All cases","Reported confirmed cases","N",2002,"DE","Germany",51.0567272,5.1734704,"792"
"1959","Measles","All cases","Reported confirmed cases","N",2002,"DK","Denmark",56.201989,8.9038344,"32"
